ticket_id,client_id,category,priority,opened_at,resolved_at,resolution_h,satisfaction
TK001062,CLI01754,Cobrança indevida,Alta,2023-09-27 07:27:44,2023-09-27 21:27:44,14,4.0
TK001063,CLI01754,Solicitação de crédito,Baixa,2023-07-19 14:46:14,2023-07-23 04:46:14,86,5.0
TK001064,CLI01754,Cobrança indevida,Alta,2024-02-14 04:39:51,2024-02-16 05:39:51,49,2.0
TK001065,CLI00597,Bloqueio de conta,Média,2024-07-08 00:26:58,2024-07-09 18:26:58,42,1.0
TK001066,CLI00597,Solicitação de crédito,Baixa,2024-04-18 03:57:06,2024-04-27 18:57:06,231,
TK001067,CLI00597,Fraude,Alta,2024-08-02 05:59:14,2024-08-06 17:59:14,108,
TK001068,CLI01237,Dúvida geral,Crítica,2024-03-14 15:04:36,,102,
TK001069,CLI01068,Fraude,Crítica,2024-05-15 18:03:05,2024-05-19 15:03:05,93,
TK001070,CLI01068,Fraude,Alta,2023-10-27 23:55:53,2023-11-01 14:55:53,111,5.0
TK001071,CLI01068,Fraude,Baixa,2024-12-06 09:56:27,2024-12-08 16:56:27,55,1.0
TK001072,CLI00503,Fraude,Média,2023-04-09 11:41:41,2023-04-09 21:41:41,10,
TK001073,CLI00503,Problema no app,Média,2023-08-13 00:27:12,2023-08-16 22:27:12,94,
TK001074,CLI00503,Dúvida geral,Alta,2024-06-18 06:31:08,,227,3.0
TK001075,CLI01675,Bloqueio de conta,Baixa,2024-07-24 13:48:09,2024-08-01 06:48:09,185,5.0
TK001076,CLI01675,Bloqueio de conta,Média,2023-08-06 15:34:29,2023-08-06 20:34:29,5,
TK001077,CLI01675,Problema no app,Baixa,2024-05-07 03:12:52,2024-05-07 23:12:52,20,3.0
TK001078,CLI01675,Dúvida geral,Baixa,2024-08-16 10:11:55,2024-08-24 19:11:55,201,2.0
TK001079,CLI00865,Cobrança indevida,Baixa,2023-09-29 01:14:10,2023-09-29 11:14:10,10,5.0
TK001080,CLI00865,Fraude,Crítica,2023-07-19 13:46:55,2023-07-24 10:46:55,117,1.0
TK001081,CLI01996,Bloqueio de conta,Média,2023-07-24 00:17:33,2023-07-25 07:17:33,31,2.0
TK001082,CLI01996,Problema no app,Média,2024-12-14 19:59:46,2024-12-20 14:59:46,139,2.0
TK001083,CLI01996,Dúvida geral,Alta,2024-10-08 02:15:21,,161,5.0
TK001084,CLI01996,Fraude,Baixa,2024-03-10 00:16:36,,176,
TK001085,CLI02676,Solicitação de crédito,Baixa,2024-09-08 11:15:32,2024-09-09 21:15:32,34,2.0
TK001086,CLI02865,Cobrança indevida,Baixa,2024-06-17 20:37:25,2024-06-18 13:37:25,17,3.0
TK001087,CLI02865,Problema no app,Baixa,2023-04-11 18:03:43,2023-04-12 12:03:43,18,2.0
TK001088,CLI02865,Outros,Baixa,2024-12-24 12:12:54,,215,
TK001089,CLI02865,Problema no app,Baixa,2024-09-15 11:07:45,2024-09-17 21:07:45,58,4.0
TK001090,CLI00652,Outros,Média,2024-05-14 10:49:58,2024-05-19 19:49:58,129,5.0
TK001091,CLI00548,Problema no app,Baixa,2023-12-10 04:33:55,2023-12-20 01:33:55,237,3.0
TK001092,CLI00548,Dúvida geral,Baixa,2023-02-02 04:11:04,2023-02-04 02:11:04,46,1.0
TK001093,CLI00548,Bloqueio de conta,Baixa,2024-01-14 06:52:01,2024-01-19 10:52:01,124,5.0
TK001094,CLI00548,Outros,Alta,2023-04-15 20:50:31,,156,5.0
TK001095,CLI01941,Problema no PIX,Baixa,2023-07-12 23:38:05,2023-07-18 07:38:05,128,1.0
TK001096,CLI01941,Fraude,Baixa,2024-03-18 23:12:44,2024-03-19 01:12:44,2,2.0
TK001097,CLI02101,Problema no PIX,Baixa,2024-07-30 00:56:54,2024-07-31 17:56:54,41,1.0
TK001098,CLI02101,Problema no app,Média,2023-08-21 20:52:58,2023-08-31 19:52:58,239,2.0
TK001099,CLI02101,Solicitação de crédito,Média,2023-05-11 15:33:19,2023-05-21 04:33:19,229,
TK001100,CLI01922,Solicitação de crédito,Baixa,2023-05-10 05:07:54,2023-05-11 12:07:54,31,5.0
TK001101,CLI01922,Problema no app,Média,2024-09-07 14:00:04,2024-09-11 09:00:04,91,
TK001102,CLI01922,Problema no app,Média,2023-01-23 21:33:54,2023-01-27 18:33:54,93,1.0
TK001103,CLI01922,Bloqueio de conta,Média,2023-10-23 19:55:27,2023-10-29 03:55:27,128,3.0
TK001104,CLI01224,Cobrança indevida,Crítica,2024-02-01 19:43:17,2024-02-06 02:43:17,103,2.0
TK001105,CLI01224,Fraude,Alta,2023-07-14 09:48:27,,41,
TK001106,CLI01224,Problema no PIX,Crítica,2023-01-07 22:44:54,2023-01-13 00:44:54,122,2.0
TK001107,CLI01224,Dúvida geral,Baixa,2024-10-05 04:57:22,2024-10-08 17:57:22,85,
TK001108,CLI02764,Problema no app,Média,2024-04-06 09:17:34,2024-04-09 03:17:34,66,1.0
TK001109,CLI02764,Dúvida geral,Média,2023-07-17 12:57:43,2023-07-24 20:57:43,176,5.0
TK001110,CLI00486,Fraude,Baixa,2023-04-14 20:07:25,2023-04-22 19:07:25,191,3.0
TK001111,CLI00486,Solicitação de crédito,Baixa,2023-05-05 17:34:19,2023-05-14 04:34:19,203,3.0
TK001112,CLI02856,Dúvida geral,Baixa,2023-05-04 00:20:18,,51,5.0
TK001113,CLI02856,Dúvida geral,Baixa,2023-09-10 09:03:16,2023-09-16 00:03:16,135,3.0
TK001114,CLI02856,Problema no PIX,Baixa,2024-03-26 08:10:52,2024-04-01 02:10:52,138,4.0
TK001115,CLI02856,Dúvida geral,Média,2023-02-18 23:09:35,2023-02-27 22:09:35,215,1.0
TK001116,CLI02623,Cobrança indevida,Baixa,2023-05-18 09:19:15,2023-05-22 18:19:15,105,
TK001117,CLI00254,Bloqueio de conta,Baixa,2024-10-16 06:05:42,2024-10-24 07:05:42,193,2.0
TK001118,CLI00254,Outros,Baixa,2024-01-20 06:53:34,2024-01-29 16:53:34,226,4.0
TK001119,CLI02511,Dúvida geral,Baixa,2023-12-28 11:10:44,2024-01-05 15:10:44,196,1.0
TK001120,CLI00296,Cobrança indevida,Média,2023-03-27 01:45:27,2023-03-31 17:45:27,112,5.0
TK001121,CLI00296,Outros,Média,2024-01-21 09:40:58,2024-01-28 11:40:58,170,2.0
TK001122,CLI00296,Fraude,Baixa,2023-09-26 02:27:44,2023-10-02 09:27:44,151,4.0
TK001123,CLI02218,Problema no PIX,Baixa,2023-08-20 06:58:38,2023-08-23 09:58:38,75,1.0
TK001124,CLI02218,Dúvida geral,Alta,2024-01-27 18:49:21,2024-01-28 18:49:21,24,3.0
TK001125,CLI01975,Outros,Crítica,2023-03-01 00:30:01,2023-03-07 01:30:01,145,3.0
TK001126,CLI01975,Fraude,Média,2023-12-13 23:48:46,2023-12-15 14:48:46,39,1.0
TK001127,CLI01975,Fraude,Baixa,2024-02-20 11:55:42,2024-02-26 22:55:42,155,
TK001128,CLI01402,Problema no app,Alta,2024-07-19 05:27:32,2024-07-21 18:27:32,61,5.0
TK001129,CLI01402,Cobrança indevida,Baixa,2023-06-09 14:13:39,2023-06-11 03:13:39,37,1.0
TK001130,CLI02513,Solicitação de crédito,Alta,2023-09-13 07:44:06,2023-09-16 12:44:06,77,1.0
TK001131,CLI01525,Dúvida geral,Baixa,2024-06-13 11:00:43,2024-06-15 10:00:43,47,
TK001132,CLI02394,Dúvida geral,Média,2023-04-18 08:36:40,2023-04-23 10:36:40,122,5.0
TK001133,CLI02394,Solicitação de crédito,Média,2024-05-09 11:47:47,2024-05-13 12:47:47,97,1.0
TK001134,CLI02394,Problema no PIX,Baixa,2024-06-11 06:19:18,2024-06-20 03:19:18,213,1.0
TK001135,CLI02925,Solicitação de crédito,Baixa,2024-03-21 07:07:16,,37,
TK001136,CLI00641,Dúvida geral,Baixa,2024-12-21 09:59:10,2024-12-26 16:59:10,127,4.0
TK001137,CLI00641,Dúvida geral,Baixa,2024-09-18 14:53:28,2024-09-19 21:53:28,31,3.0
TK001138,CLI00641,Problema no app,Média,2023-05-20 03:18:21,2023-05-23 04:18:21,73,4.0
TK001139,CLI00641,Problema no app,Média,2023-05-10 16:02:53,2023-05-12 10:02:53,42,3.0
TK001140,CLI00329,Problema no PIX,Baixa,2023-02-26 23:33:20,,106,4.0
TK001141,CLI00329,Dúvida geral,Média,2024-06-12 20:35:26,2024-06-20 22:35:26,194,4.0
TK001142,CLI00271,Bloqueio de conta,Baixa,2024-07-20 21:00:55,2024-07-22 01:00:55,28,
TK001143,CLI00271,Dúvida geral,Alta,2023-08-28 13:28:27,2023-08-31 12:28:27,71,1.0
TK001144,CLI00302,Cobrança indevida,Baixa,2023-09-06 04:29:02,,211,3.0
TK001145,CLI00302,Cobrança indevida,Média,2023-02-20 06:56:55,2023-02-28 14:56:55,200,2.0
TK001146,CLI00302,Outros,Média,2024-09-12 14:22:22,2024-09-19 09:22:22,163,4.0
TK001147,CLI00366,Dúvida geral,Baixa,2024-07-14 23:27:08,2024-07-15 08:27:08,9,2.0
TK001148,CLI00366,Dúvida geral,Média,2023-05-17 19:41:12,2023-05-26 14:41:12,211,
TK001149,CLI00366,Fraude,Média,2023-02-14 06:52:06,2023-02-20 18:52:06,156,2.0
TK001150,CLI00366,Bloqueio de conta,Média,2023-01-17 03:14:13,2023-01-21 14:14:13,107,3.0
TK001151,CLI00741,Bloqueio de conta,Baixa,2023-08-28 00:45:49,2023-08-31 16:45:49,88,
TK001152,CLI02853,Dúvida geral,Média,2023-10-02 16:09:58,,81,1.0
TK001153,CLI02853,Solicitação de crédito,Média,2023-02-28 20:23:06,2023-03-04 17:23:06,93,
TK001154,CLI01422,Fraude,Média,2024-03-15 01:42:59,2024-03-19 17:42:59,112,2.0
TK001155,CLI01422,Fraude,Média,2024-12-09 01:02:15,,87,5.0
TK001156,CLI02579,Dúvida geral,Média,2023-03-25 01:25:06,2023-04-03 07:25:06,222,2.0
TK001157,CLI02579,Solicitação de crédito,Alta,2023-02-22 04:04:59,2023-03-01 03:04:59,167,4.0
TK001158,CLI02579,Dúvida geral,Baixa,2023-04-03 06:18:25,2023-04-04 18:18:25,36,5.0
TK001159,CLI02579,Problema no PIX,Média,2024-08-19 22:45:04,2024-08-26 00:45:04,146,4.0
TK001160,CLI02072,Fraude,Baixa,2024-06-04 08:18:37,,205,
TK001161,CLI02072,Bloqueio de conta,Baixa,2024-06-08 19:28:17,2024-06-11 13:28:17,66,4.0
TK001162,CLI02072,Outros,Alta,2024-04-13 02:02:12,2024-04-18 23:02:12,141,2.0
TK001163,CLI02072,Solicitação de crédito,Baixa,2023-01-11 03:05:30,,169,1.0
TK001164,CLI00670,Dúvida geral,Baixa,2023-03-15 21:21:37,2023-03-18 18:21:37,69,3.0
TK001165,CLI00670,Solicitação de crédito,Média,2023-01-28 10:49:17,2023-02-07 06:49:17,236,
TK001166,CLI02095,Solicitação de crédito,Média,2023-06-26 12:54:49,2023-07-03 15:54:49,171,5.0
TK001167,CLI00111,Fraude,Alta,2023-06-14 21:11:32,,92,2.0
TK001168,CLI00111,Bloqueio de conta,Média,2023-01-27 02:09:23,2023-02-04 06:09:23,196,3.0
TK001169,CLI00111,Fraude,Baixa,2024-09-26 08:15:02,2024-09-30 03:15:02,91,2.0
TK001170,CLI02689,Dúvida geral,Alta,2024-04-13 15:07:47,2024-04-22 16:07:47,217,3.0
TK001171,CLI02689,Problema no app,Baixa,2023-11-16 01:47:51,,150,4.0
TK001172,CLI02689,Cobrança indevida,Baixa,2024-09-30 12:32:42,2024-10-05 08:32:42,116,5.0
TK001173,CLI02990,Fraude,Baixa,2024-02-20 07:28:51,2024-02-24 05:28:51,94,1.0
TK001174,CLI02990,Outros,Alta,2024-12-10 00:09:45,2024-12-17 06:09:45,174,2.0
TK001175,CLI02990,Solicitação de crédito,Crítica,2024-06-17 06:53:41,2024-06-26 14:53:41,224,4.0
TK001176,CLI00743,Problema no PIX,Alta,2023-10-16 11:38:47,2023-10-24 02:38:47,183,3.0
TK001177,CLI00743,Solicitação de crédito,Baixa,2023-10-22 14:07:25,2023-10-29 07:07:25,161,1.0
TK001178,CLI00743,Cobrança indevida,Média,2023-04-01 12:08:20,2023-04-04 20:08:20,80,4.0
TK001179,CLI00650,Bloqueio de conta,Crítica,2023-11-10 08:35:12,2023-11-20 05:35:12,237,
TK001180,CLI00650,Fraude,Baixa,2024-03-23 18:10:09,2024-03-24 22:10:09,28,4.0
TK001181,CLI00650,Cobrança indevida,Baixa,2024-02-15 03:30:04,2024-02-23 07:30:04,196,5.0
TK001182,CLI02553,Solicitação de crédito,Baixa,2024-01-02 21:45:56,2024-01-09 10:45:56,157,5.0
TK001183,CLI02553,Outros,Baixa,2023-03-07 13:37:16,,233,4.0
TK001184,CLI00192,Dúvida geral,Baixa,2024-02-01 00:24:37,2024-02-02 00:24:37,24,
TK001185,CLI00639,Fraude,Alta,2024-04-14 14:32:47,2024-04-15 04:32:47,14,3.0
TK001186,CLI00639,Dúvida geral,Crítica,2023-12-16 20:10:39,2023-12-21 13:10:39,113,
TK001187,CLI00639,Bloqueio de conta,Média,2024-10-29 01:40:36,2024-11-03 14:40:36,133,3.0
TK001188,CLI00080,Fraude,Baixa,2023-12-09 17:08:39,2023-12-16 14:08:39,165,
TK001189,CLI00898,Problema no app,Média,2023-01-06 05:28:28,2023-01-13 08:28:28,171,2.0
TK001190,CLI00898,Dúvida geral,Alta,2024-09-16 04:03:25,2024-09-24 00:03:25,188,
TK001191,CLI00898,Cobrança indevida,Crítica,2023-02-24 07:58:05,2023-02-28 16:58:05,105,
TK001192,CLI00898,Solicitação de crédito,Baixa,2024-12-09 09:20:49,,204,
TK001193,CLI02177,Problema no app,Baixa,2024-10-28 17:31:38,2024-11-02 22:31:38,125,1.0
TK001194,CLI02177,Problema no PIX,Baixa,2024-03-10 23:45:18,2024-03-13 12:45:18,61,2.0
TK001195,CLI02177,Cobrança indevida,Alta,2024-07-02 22:33:25,2024-07-08 09:33:25,131,4.0
TK001196,CLI02157,Problema no PIX,Baixa,2023-05-13 20:28:38,2023-05-18 21:28:38,121,
TK001197,CLI02157,Cobrança indevida,Baixa,2024-06-19 20:36:13,2024-06-20 10:36:13,14,2.0
TK001198,CLI02157,Bloqueio de conta,Média,2024-03-15 03:56:32,2024-03-16 06:56:32,27,1.0
TK001199,CLI02157,Solicitação de crédito,Média,2023-09-15 21:39:33,2023-09-21 04:39:33,127,
TK001200,CLI01471,Problema no PIX,Média,2024-01-08 21:46:36,2024-01-10 05:46:36,32,2.0
TK001201,CLI01471,Dúvida geral,Média,2023-12-20 15:19:17,2023-12-27 10:19:17,163,
TK001202,CLI01471,Solicitação de crédito,Baixa,2024-04-27 00:11:25,2024-04-29 23:11:25,71,5.0
TK001203,CLI02608,Problema no app,Alta,2023-03-29 05:54:40,,94,5.0
TK001204,CLI02608,Dúvida geral,Média,2024-03-03 00:08:29,2024-03-08 15:08:29,135,
TK001205,CLI02608,Problema no app,Baixa,2024-03-16 17:41:53,2024-03-16 22:41:53,5,
TK001206,CLI01797,Problema no PIX,Média,2024-08-01 21:36:58,2024-08-06 12:36:58,111,2.0
TK001207,CLI01797,Fraude,Média,2023-06-06 03:50:17,,216,1.0
TK001208,CLI01797,Cobrança indevida,Baixa,2024-08-27 08:37:11,2024-08-31 14:37:11,102,1.0
TK001209,CLI01797,Problema no app,Média,2023-05-03 10:01:22,2023-05-04 10:01:22,24,2.0
TK001210,CLI00292,Problema no app,Baixa,2024-09-12 11:13:56,,236,
TK001211,CLI00292,Problema no app,Média,2023-08-05 06:23:01,2023-08-11 18:23:01,156,2.0
TK001212,CLI00292,Fraude,Média,2024-11-01 00:55:48,2024-11-01 01:55:48,1,3.0
TK001213,CLI00292,Outros,Baixa,2023-01-11 09:08:05,2023-01-17 12:08:05,147,2.0
TK001214,CLI01730,Bloqueio de conta,Média,2023-04-17 06:24:23,2023-04-20 03:24:23,69,4.0
TK001215,CLI02701,Problema no PIX,Baixa,2024-06-06 07:34:19,2024-06-06 11:34:19,4,5.0
TK001216,CLI01981,Dúvida geral,Média,2023-02-25 08:11:37,2023-03-05 15:11:37,199,4.0
TK001217,CLI01503,Cobrança indevida,Média,2023-09-01 20:40:13,2023-09-09 15:40:13,187,1.0
TK001218,CLI01503,Bloqueio de conta,Média,2024-07-09 04:27:12,2024-07-10 16:27:12,36,
TK001219,CLI01503,Solicitação de crédito,Média,2023-11-23 23:19:50,2023-11-26 01:19:50,50,2.0
TK001220,CLI01503,Solicitação de crédito,Média,2024-08-01 01:54:52,2024-08-01 14:54:52,13,3.0
TK001221,CLI00339,Problema no PIX,Baixa,2024-06-20 02:55:37,2024-06-23 02:55:37,72,
TK001222,CLI01252,Fraude,Média,2024-01-10 05:25:52,2024-01-14 05:25:52,96,
TK001223,CLI01314,Fraude,Crítica,2023-03-05 03:09:47,2023-03-08 16:09:47,85,3.0
TK001224,CLI01314,Dúvida geral,Média,2023-02-16 21:49:48,2023-02-20 10:49:48,85,5.0
TK001225,CLI01314,Outros,Baixa,2024-10-23 02:10:39,2024-10-29 20:10:39,162,
TK001226,CLI02907,Solicitação de crédito,Média,2023-07-31 23:05:32,2023-08-07 13:05:32,158,5.0
TK001227,CLI02927,Problema no app,Alta,2024-03-12 17:05:01,2024-03-21 17:05:01,216,5.0
TK001228,CLI02927,Problema no app,Alta,2024-02-11 06:22:23,2024-02-15 22:22:23,112,1.0
TK001229,CLI02270,Outros,Alta,2024-10-21 10:37:20,2024-10-30 07:37:20,213,4.0
TK001230,CLI02270,Problema no PIX,Baixa,2023-01-08 07:58:59,,6,
TK001231,CLI02270,Dúvida geral,Crítica,2023-10-16 13:05:04,2023-10-18 07:05:04,42,5.0
TK001232,CLI00930,Cobrança indevida,Média,2023-11-06 09:36:57,2023-11-15 12:36:57,219,
TK001233,CLI00930,Bloqueio de conta,Baixa,2024-06-27 23:04:51,2024-07-04 16:04:51,161,5.0
TK001234,CLI01465,Problema no PIX,Baixa,2024-01-02 21:18:03,2024-01-09 14:18:03,161,
TK001235,CLI02032,Bloqueio de conta,Alta,2024-06-27 00:03:23,2024-06-30 23:03:23,95,2.0
TK001236,CLI02203,Bloqueio de conta,Média,2023-06-23 16:52:43,2023-06-30 00:52:43,152,5.0
TK001237,CLI02287,Cobrança indevida,Média,2023-09-02 16:45:57,2023-09-06 16:45:57,96,2.0
TK001238,CLI00375,Outros,Média,2023-05-21 22:17:36,2023-05-23 03:17:36,29,1.0
TK001239,CLI00375,Problema no app,Baixa,2023-03-11 02:21:38,2023-03-13 16:21:38,62,
TK001240,CLI01442,Outros,Baixa,2023-05-26 04:27:31,2023-06-02 16:27:31,180,4.0
TK001241,CLI00994,Solicitação de crédito,Baixa,2024-01-29 23:00:27,2024-01-30 17:00:27,18,5.0
TK001242,CLI00994,Outros,Baixa,2023-04-29 16:38:08,2023-05-07 09:38:08,185,
TK001243,CLI00994,Bloqueio de conta,Média,2024-05-04 03:16:45,2024-05-04 21:16:45,18,5.0
TK001244,CLI02054,Outros,Média,2023-08-23 23:52:27,,1,5.0
TK001245,CLI00359,Solicitação de crédito,Alta,2024-10-09 03:02:53,2024-10-12 00:02:53,69,2.0
TK001246,CLI00359,Outros,Baixa,2024-10-04 20:09:44,2024-10-10 14:09:44,138,
TK001247,CLI00359,Problema no app,Média,2023-07-05 13:24:14,2023-07-11 06:24:14,137,
TK001248,CLI00359,Fraude,Média,2023-05-26 04:57:27,2023-06-01 21:57:27,161,2.0
TK001249,CLI01306,Bloqueio de conta,Média,2023-05-20 21:36:05,2023-05-24 07:36:05,82,
TK001250,CLI01306,Outros,Média,2024-07-13 06:40:53,,58,4.0
TK001251,CLI02498,Outros,Baixa,2023-01-31 01:00:16,2023-02-09 01:00:16,216,
TK001252,CLI00445,Problema no app,Alta,2023-10-30 04:06:22,,46,
TK001253,CLI00445,Problema no app,Crítica,2024-12-23 12:35:59,2024-12-29 04:35:59,136,3.0
TK001254,CLI00445,Fraude,Alta,2023-12-30 05:08:30,2024-01-04 18:08:30,133,3.0
TK001255,CLI00445,Bloqueio de conta,Média,2023-07-14 13:02:26,2023-07-19 07:02:26,114,2.0
TK001256,CLI00363,Problema no PIX,Crítica,2024-01-11 21:14:44,2024-01-21 00:14:44,219,5.0
TK001257,CLI00363,Solicitação de crédito,Média,2024-07-26 14:17:59,,133,3.0
TK001258,CLI00363,Dúvida geral,Baixa,2024-05-28 20:03:06,,41,
TK001259,CLI01948,Problema no app,Média,2023-01-04 15:49:12,2023-01-10 11:49:12,140,
TK001260,CLI01948,Fraude,Baixa,2024-06-02 20:27:37,2024-06-05 02:27:37,54,1.0
TK001261,CLI01948,Cobrança indevida,Baixa,2023-11-06 01:02:13,2023-11-09 03:02:13,74,3.0
TK001262,CLI01948,Cobrança indevida,Alta,2024-12-25 11:40:46,2024-12-31 22:40:46,155,2.0
TK001263,CLI00180,Solicitação de crédito,Média,2023-01-29 18:44:49,2023-02-06 16:44:49,190,5.0
TK001264,CLI00180,Bloqueio de conta,Baixa,2024-02-23 08:52:01,2024-03-03 11:52:01,219,3.0
TK001265,CLI00180,Problema no PIX,Alta,2024-10-27 07:39:21,2024-11-05 21:39:21,230,3.0
TK001266,CLI00268,Bloqueio de conta,Média,2024-07-10 12:55:11,2024-07-20 08:55:11,236,
TK001267,CLI00268,Bloqueio de conta,Média,2023-04-18 06:46:58,2023-04-23 16:46:58,130,
TK001268,CLI00268,Fraude,Baixa,2024-12-15 23:20:19,2024-12-16 00:20:19,1,5.0
TK001269,CLI00268,Problema no app,Baixa,2024-11-17 09:04:00,2024-11-24 10:04:00,169,
TK001270,CLI00179,Cobrança indevida,Média,2023-02-08 07:52:05,2023-02-16 04:52:05,189,
TK001271,CLI00692,Cobrança indevida,Média,2023-05-02 02:44:20,2023-05-07 01:44:20,119,3.0
TK001272,CLI00692,Problema no app,Baixa,2023-08-27 18:23:05,2023-09-03 06:23:05,156,4.0
TK001273,CLI00692,Outros,Alta,2023-03-27 04:34:20,2023-04-03 20:34:20,184,5.0
TK001274,CLI00692,Outros,Média,2023-03-07 17:30:39,,44,3.0
TK001275,CLI00878,Fraude,Baixa,2024-06-01 11:19:04,,79,
TK001276,CLI00878,Problema no app,Baixa,2023-03-11 15:20:05,2023-03-13 20:20:05,53,3.0
TK001277,CLI02062,Dúvida geral,Média,2024-09-22 02:49:53,2024-09-27 16:49:53,134,1.0
TK001278,CLI02062,Problema no app,Média,2023-08-23 13:31:50,2023-08-24 00:31:50,11,5.0
TK001279,CLI02062,Outros,Crítica,2023-07-16 13:27:39,,223,4.0
TK001280,CLI01263,Solicitação de crédito,Baixa,2023-05-16 23:10:54,2023-05-20 13:10:54,86,3.0
TK001281,CLI01826,Bloqueio de conta,Alta,2023-01-14 02:59:18,2023-01-14 19:59:18,17,2.0
TK001282,CLI02890,Fraude,Baixa,2023-07-12 13:46:33,2023-07-18 14:46:33,145,4.0
TK001283,CLI02890,Cobrança indevida,Baixa,2023-11-29 17:49:45,2023-12-07 12:49:45,187,1.0
TK001284,CLI02890,Bloqueio de conta,Média,2024-10-29 11:35:32,2024-11-05 13:35:32,170,
TK001285,CLI02890,Bloqueio de conta,Média,2024-12-08 21:32:31,,51,2.0
TK001286,CLI01426,Problema no app,Alta,2024-02-02 02:57:29,2024-02-11 18:57:29,232,5.0
TK001287,CLI01426,Fraude,Baixa,2023-06-29 03:22:35,2023-07-03 09:22:35,102,3.0
TK001288,CLI00489,Problema no app,Média,2024-01-18 01:02:33,2024-01-26 11:02:33,202,3.0
TK001289,CLI00489,Problema no PIX,Crítica,2024-03-01 14:13:09,2024-03-09 10:13:09,188,4.0
TK001290,CLI00489,Bloqueio de conta,Média,2024-01-25 03:47:53,2024-01-31 18:47:53,159,1.0
TK001291,CLI02398,Outros,Alta,2023-02-20 04:20:40,2023-02-20 14:20:40,10,1.0
TK001292,CLI02398,Outros,Média,2023-04-10 08:38:56,2023-04-17 13:38:56,173,3.0
TK001293,CLI02398,Solicitação de crédito,Média,2024-10-19 14:37:16,2024-10-27 11:37:16,189,5.0
TK001294,CLI02398,Problema no PIX,Baixa,2024-04-14 03:15:12,2024-04-21 02:15:12,167,4.0
TK001295,CLI02682,Fraude,Média,2024-06-23 10:37:41,2024-06-28 05:37:41,115,5.0
TK001296,CLI02682,Fraude,Média,2024-08-23 14:38:01,2024-08-27 06:38:01,88,
TK001297,CLI02682,Cobrança indevida,Média,2024-08-18 12:02:34,2024-08-27 16:02:34,220,1.0
TK001298,CLI00052,Cobrança indevida,Média,2024-10-28 02:46:32,2024-11-01 14:46:32,108,
TK001299,CLI00052,Outros,Média,2024-07-21 11:17:03,,24,1.0
TK001300,CLI00052,Cobrança indevida,Baixa,2024-07-11 19:45:23,2024-07-19 01:45:23,174,3.0
TK001301,CLI00052,Bloqueio de conta,Alta,2023-05-03 01:40:26,,194,1.0
TK001302,CLI02176,Outros,Alta,2023-05-09 00:49:58,2023-05-18 18:49:58,234,
TK001303,CLI02176,Bloqueio de conta,Baixa,2023-03-16 02:14:33,2023-03-17 08:14:33,30,5.0
TK001304,CLI02176,Outros,Baixa,2024-06-03 12:19:25,2024-06-13 10:19:25,238,5.0
TK001305,CLI02176,Bloqueio de conta,Média,2023-09-08 16:25:17,2023-09-17 19:25:17,219,2.0
TK001306,CLI01063,Problema no app,Baixa,2024-12-09 11:19:06,2024-12-12 03:19:06,64,
TK001307,CLI01063,Fraude,Média,2023-01-08 12:21:50,2023-01-08 21:21:50,9,1.0
TK001308,CLI01063,Outros,Baixa,2023-03-23 06:08:59,2023-03-31 04:08:59,190,
TK001309,CLI01063,Problema no PIX,Alta,2023-04-24 09:39:41,,41,3.0
TK001310,CLI02272,Dúvida geral,Baixa,2023-06-20 15:16:30,2023-06-28 05:16:30,182,5.0
TK001311,CLI02272,Problema no PIX,Baixa,2023-07-23 23:22:45,2023-08-01 07:22:45,200,4.0
TK001312,CLI01594,Dúvida geral,Média,2024-05-29 00:19:05,,141,1.0
TK001313,CLI01594,Fraude,Alta,2024-05-20 13:03:00,2024-05-27 05:03:00,160,
TK001314,CLI00064,Solicitação de crédito,Baixa,2024-01-17 19:53:56,2024-01-22 23:53:56,124,4.0
TK001315,CLI00064,Problema no PIX,Baixa,2024-07-15 02:57:21,2024-07-15 08:57:21,6,3.0
TK001316,CLI00846,Problema no PIX,Baixa,2024-10-10 01:17:14,2024-10-15 06:17:14,125,4.0
TK001317,CLI00839,Problema no PIX,Baixa,2023-05-01 18:24:53,2023-05-11 02:24:53,224,2.0
TK001318,CLI00839,Bloqueio de conta,Baixa,2024-08-29 16:24:26,2024-08-29 21:24:26,5,4.0
TK001319,CLI00839,Outros,Média,2023-11-06 12:37:40,2023-11-07 07:37:40,19,4.0
TK001320,CLI00839,Outros,Alta,2024-02-21 14:46:52,,75,4.0
TK001321,CLI00211,Dúvida geral,Baixa,2024-01-29 11:22:40,2024-02-03 06:22:40,115,4.0
TK001322,CLI00211,Problema no app,Baixa,2023-04-20 10:32:02,2023-04-30 07:32:02,237,1.0
TK001323,CLI00211,Fraude,Baixa,2024-10-14 17:51:52,2024-10-20 08:51:52,135,1.0
TK001324,CLI01507,Outros,Alta,2023-12-31 10:36:46,2024-01-06 17:36:46,151,
TK001325,CLI02819,Cobrança indevida,Baixa,2024-06-12 09:21:32,2024-06-13 07:21:32,22,3.0
TK001326,CLI02819,Bloqueio de conta,Média,2023-10-07 05:23:20,2023-10-08 08:23:20,27,5.0
TK001327,CLI02819,Outros,Crítica,2023-02-27 14:05:59,2023-03-02 18:05:59,76,1.0
TK001328,CLI02819,Problema no PIX,Baixa,2023-02-27 11:23:09,2023-03-01 11:23:09,48,5.0
