account_id,client_id,type,balance_brl,opened_at,status
ACC000351,CLI00259,Corrente,2909.57,2024-03-19 22:12:09,Encerrada
ACC000352,CLI00260,Corrente,5730.97,2024-03-05 14:22:15,Encerrada
ACC000353,CLI00261,Corrente,1215.81,2024-08-25 15:33:45,Ativa
ACC000354,CLI00261,Poupança,158.55,2024-08-25 15:33:45,Ativa
ACC000355,CLI00262,Corrente,1212.12,2024-06-22 15:02:46,Ativa
ACC000356,CLI00263,Corrente,474.33,2023-04-21 14:02:02,Encerrada
ACC000357,CLI00264,Corrente,1449.85,2024-09-28 21:12:58,Encerrada
ACC000358,CLI00265,Corrente,3316.44,2023-07-31 05:37:29,Encerrada
ACC000359,CLI00266,Corrente,3336.95,2024-02-21 06:21:27,Ativa
ACC000360,CLI00267,Corrente,5578.59,2024-06-25 06:44:49,Encerrada
ACC000361,CLI00267,Poupança,2110.68,2024-06-25 06:44:49,Encerrada
ACC000362,CLI00268,Corrente,106.02,2023-05-16 01:07:46,Ativa
ACC000363,CLI00269,Corrente,1312.38,2024-10-06 23:15:43,Ativa
ACC000364,CLI00269,Poupança,5129.88,2024-10-06 23:15:43,Ativa
ACC000365,CLI00269,Investimento,1557.21,2024-10-06 23:15:43,Ativa
ACC000366,CLI00270,Corrente,5118.35,2023-02-20 01:50:45,Ativa
ACC000367,CLI00271,Corrente,2189.16,2023-12-03 10:37:12,Ativa
ACC000368,CLI00271,Poupança,2017.32,2023-12-03 10:37:12,Ativa
ACC000369,CLI00272,Corrente,1577.67,2024-11-17 04:12:47,Encerrada
ACC000370,CLI00272,Poupança,318.35,2024-11-17 04:12:47,Encerrada
ACC000371,CLI00273,Corrente,353.53,2023-04-17 14:15:53,Ativa
ACC000372,CLI00274,Corrente,1400.48,2024-01-26 05:17:20,Ativa
ACC000373,CLI00274,Poupança,1755.35,2024-01-26 05:17:20,Ativa
ACC000374,CLI00275,Corrente,3446.81,2024-08-18 14:58:26,Ativa
ACC000375,CLI00276,Corrente,2248.73,2024-09-11 08:26:23,Ativa
ACC000376,CLI00276,Poupança,1335.75,2024-09-11 08:26:23,Ativa
ACC000377,CLI00277,Corrente,542.9,2024-03-13 18:23:11,Ativa
ACC000378,CLI00278,Corrente,9246.44,2023-06-19 22:53:39,Ativa
ACC000379,CLI00278,Poupança,19495.16,2023-06-19 22:53:39,Ativa
ACC000380,CLI00279,Corrente,14662.55,2024-03-31 15:11:15,Ativa
ACC000381,CLI00280,Corrente,4183.47,2023-04-16 23:38:36,Ativa
ACC000382,CLI00281,Corrente,242.23,2023-10-21 21:35:27,Ativa
ACC000383,CLI00282,Corrente,209.18,2024-09-20 05:15:13,Ativa
ACC000384,CLI00282,Poupança,936.26,2024-09-20 05:15:13,Ativa
ACC000385,CLI00282,Investimento,1693.07,2024-09-20 05:15:13,Ativa
ACC000386,CLI00283,Corrente,1611.64,2024-11-18 15:33:56,Ativa
ACC000387,CLI00284,Corrente,2281.3,2024-07-13 13:28:57,Encerrada
ACC000388,CLI00285,Corrente,340.04,2024-09-04 14:59:33,Ativa
ACC000389,CLI00286,Corrente,281.73,2023-02-27 15:11:44,Encerrada
ACC000390,CLI00287,Corrente,10993.46,2024-05-22 16:38:34,Ativa
ACC000391,CLI00288,Corrente,1623.44,2024-07-20 23:42:06,Ativa
ACC000392,CLI00289,Corrente,8221.51,2023-01-03 23:07:38,Encerrada
ACC000393,CLI00290,Corrente,1066.72,2023-03-31 17:14:32,Ativa
ACC000394,CLI00291,Corrente,2154.98,2023-12-13 05:51:12,Ativa
ACC000395,CLI00291,Poupança,5615.99,2023-12-13 05:51:12,Ativa
ACC000396,CLI00291,Investimento,2964.7,2023-12-13 05:51:12,Ativa
ACC000397,CLI00292,Corrente,3606.92,2024-09-19 17:34:12,Ativa
ACC000398,CLI00293,Corrente,245.7,2023-07-03 00:41:08,Ativa
ACC000399,CLI00294,Corrente,23527.82,2023-12-15 18:42:26,Ativa
ACC000400,CLI00294,Poupança,249.26,2023-12-15 18:42:26,Ativa
ACC000401,CLI00295,Corrente,2181.37,2024-05-02 04:20:38,Ativa
ACC000402,CLI00296,Corrente,1509.39,2024-02-08 15:41:23,Ativa
ACC000403,CLI00296,Poupança,1590.35,2024-02-08 15:41:23,Ativa
ACC000404,CLI00297,Corrente,5134.77,2024-03-28 13:53:17,Ativa
ACC000405,CLI00298,Corrente,773.27,2024-01-13 03:57:23,Ativa
ACC000406,CLI00299,Corrente,1075.73,2024-11-13 16:57:28,Ativa
ACC000407,CLI00300,Corrente,456.72,2024-10-28 14:39:21,Ativa
ACC000408,CLI00300,Poupança,6950.65,2024-10-28 14:39:21,Ativa
ACC000409,CLI00301,Corrente,2488.17,2023-06-14 04:36:16,Ativa
ACC000410,CLI00301,Poupança,3884.16,2023-06-14 04:36:16,Ativa
ACC000411,CLI00302,Corrente,4790.45,2024-08-29 05:52:50,Ativa
ACC000412,CLI00303,Corrente,19726.05,2023-10-07 21:52:42,Encerrada
ACC000413,CLI00304,Corrente,2253.29,2024-11-07 02:56:15,Ativa
ACC000414,CLI00304,Poupança,3801.76,2024-11-07 02:56:15,Ativa
ACC000415,CLI00305,Corrente,1839.52,2024-03-20 11:39:48,Ativa
ACC000416,CLI00306,Corrente,2271.63,2024-05-17 19:52:49,Ativa
ACC000417,CLI00307,Corrente,1350.07,2023-06-19 11:42:41,Ativa
ACC000418,CLI00308,Corrente,2076.19,2024-04-18 01:31:00,Encerrada
ACC000419,CLI00309,Corrente,4416.0,2024-08-17 13:28:36,Ativa
ACC000420,CLI00310,Corrente,4223.99,2024-07-26 05:40:54,Ativa
ACC000421,CLI00310,Poupança,753.5,2024-07-26 05:40:54,Ativa
ACC000422,CLI00311,Corrente,4288.7,2024-10-14 22:38:27,Ativa
ACC000423,CLI00312,Corrente,6063.4,2023-06-22 15:06:20,Encerrada
ACC000424,CLI00313,Corrente,470.61,2024-05-07 18:00:44,Ativa
ACC000425,CLI00314,Corrente,64.1,2024-11-07 09:48:16,Encerrada
ACC000426,CLI00315,Corrente,1628.51,2023-05-18 08:14:35,Ativa
ACC000427,CLI00316,Corrente,617.36,2023-12-03 20:58:00,Ativa
ACC000428,CLI00317,Corrente,2762.43,2024-08-10 20:39:51,Ativa
ACC000429,CLI00317,Poupança,2816.97,2024-08-10 20:39:51,Ativa
ACC000430,CLI00318,Corrente,2630.98,2023-08-26 18:23:56,Encerrada
ACC000431,CLI00319,Corrente,2293.12,2024-01-16 17:35:34,Ativa
ACC000432,CLI00320,Corrente,157.4,2023-04-06 15:54:20,Ativa
ACC000433,CLI00320,Poupança,560.2,2023-04-06 15:54:20,Ativa
ACC000434,CLI00321,Corrente,5827.85,2023-01-16 08:00:47,Ativa
ACC000435,CLI00322,Corrente,3098.68,2024-05-04 13:51:18,Ativa
ACC000436,CLI00323,Corrente,14731.79,2023-04-02 10:43:53,Encerrada
ACC000437,CLI00323,Poupança,1638.54,2023-04-02 10:43:53,Ativa
ACC000438,CLI00324,Corrente,4411.79,2023-01-31 14:34:32,Ativa
ACC000439,CLI00324,Poupança,36456.88,2023-01-31 14:34:32,Ativa
ACC000440,CLI00325,Corrente,1861.94,2023-04-26 20:15:17,Ativa
ACC000441,CLI00326,Corrente,569.52,2023-05-16 16:40:39,Ativa
ACC000442,CLI00327,Corrente,845.25,2024-11-25 19:12:12,Ativa
ACC000443,CLI00327,Poupança,120.53,2024-11-25 19:12:12,Ativa
ACC000444,CLI00327,Investimento,12436.9,2024-11-25 19:12:12,Ativa
ACC000445,CLI00328,Corrente,12255.31,2023-10-27 14:15:28,Ativa
ACC000446,CLI00329,Corrente,534.53,2024-03-17 21:52:27,Ativa
ACC000447,CLI00330,Corrente,1375.45,2023-12-09 07:01:03,Encerrada
ACC000448,CLI00331,Corrente,2027.85,2024-04-25 04:48:38,Ativa
ACC000449,CLI00332,Corrente,647.22,2023-05-02 21:20:17,Ativa
ACC000450,CLI00333,Corrente,1443.94,2024-03-03 13:58:52,Ativa
ACC000451,CLI00334,Corrente,1023.52,2024-01-22 07:42:40,Ativa
ACC000452,CLI00335,Corrente,14071.83,2024-05-10 04:34:19,Ativa
ACC000453,CLI00335,Poupança,409.99,2024-05-10 04:34:19,Ativa
ACC000454,CLI00336,Corrente,2895.54,2024-04-26 09:07:33,Ativa
ACC000455,CLI00337,Corrente,14890.6,2023-10-18 09:49:17,Encerrada
ACC000456,CLI00338,Corrente,4580.21,2023-11-02 04:07:17,Ativa
ACC000457,CLI00339,Corrente,10075.95,2024-01-27 14:55:26,Ativa
ACC000458,CLI00339,Poupança,759.5,2024-01-27 14:55:26,Ativa
ACC000459,CLI00340,Corrente,2281.08,2023-05-15 21:04:32,Ativa
ACC000460,CLI00341,Corrente,3907.82,2024-08-15 03:41:37,Ativa
ACC000461,CLI00342,Corrente,1010.49,2024-07-06 22:17:59,Ativa
ACC000462,CLI00343,Corrente,931.45,2024-05-09 16:15:21,Ativa
ACC000463,CLI00344,Corrente,377.14,2024-02-11 00:23:35,Encerrada
ACC000464,CLI00345,Corrente,2111.68,2023-08-18 05:49:08,Ativa
ACC000465,CLI00346,Corrente,5580.55,2024-09-01 04:32:43,Ativa
ACC000466,CLI00347,Corrente,807.99,2023-06-07 17:49:12,Ativa
ACC000467,CLI00348,Corrente,1489.89,2024-06-14 05:41:00,Encerrada
ACC000468,CLI00349,Corrente,9383.75,2024-10-19 02:50:51,Encerrada
ACC000469,CLI00349,Poupança,534.91,2024-10-19 02:50:51,Ativa
ACC000470,CLI00350,Corrente,880.81,2024-03-03 07:43:44,Ativa
ACC000471,CLI00351,Corrente,657.39,2023-03-13 09:59:21,Ativa
ACC000472,CLI00351,Poupança,445.57,2023-03-13 09:59:21,Ativa
ACC000473,CLI00351,Investimento,2534.88,2023-03-13 09:59:21,Ativa
ACC000474,CLI00352,Corrente,1453.56,2024-10-01 18:39:52,Ativa
ACC000475,CLI00352,Poupança,24068.5,2024-10-01 18:39:52,Ativa
ACC000476,CLI00353,Corrente,1889.23,2023-09-07 06:41:58,Ativa
ACC000477,CLI00354,Corrente,15948.23,2023-12-13 01:46:57,Encerrada
ACC000478,CLI00355,Corrente,443.87,2023-06-13 17:15:05,Ativa
ACC000479,CLI00356,Corrente,7627.44,2023-09-15 15:37:22,Encerrada
ACC000480,CLI00356,Poupança,325.02,2023-09-15 15:37:22,Encerrada
ACC000481,CLI00357,Corrente,1149.54,2023-11-11 03:27:27,Ativa
ACC000482,CLI00358,Corrente,540.05,2024-01-26 13:33:36,Ativa
ACC000483,CLI00358,Poupança,15899.48,2024-01-26 13:33:36,Ativa
ACC000484,CLI00359,Corrente,431.52,2023-06-20 18:35:39,Ativa
ACC000485,CLI00360,Corrente,755.72,2023-01-04 21:45:46,Ativa
ACC000486,CLI00361,Corrente,871.24,2023-05-23 21:52:22,Ativa
ACC000487,CLI00362,Corrente,62.84,2024-06-05 17:07:14,Ativa
ACC000488,CLI00363,Corrente,2017.55,2024-11-30 03:25:36,Ativa
ACC000489,CLI00364,Corrente,605.55,2023-11-29 16:13:42,Encerrada
ACC000490,CLI00364,Poupança,4782.14,2023-11-29 16:13:42,Ativa
ACC000491,CLI00365,Corrente,2420.32,2023-08-26 06:24:25,Ativa
ACC000492,CLI00365,Poupança,2200.21,2023-08-26 06:24:25,Ativa
ACC000493,CLI00366,Corrente,780.17,2024-11-23 22:02:45,Ativa
ACC000494,CLI00367,Corrente,864.55,2024-02-24 04:18:38,Ativa
ACC000495,CLI00367,Poupança,8847.34,2024-02-24 04:18:38,Ativa
ACC000496,CLI00368,Corrente,4369.0,2023-11-05 04:36:41,Ativa
ACC000497,CLI00369,Corrente,2315.32,2024-05-27 04:21:17,Ativa
ACC000498,CLI00370,Corrente,3714.79,2024-06-03 07:20:20,Ativa
ACC000499,CLI00371,Corrente,1680.25,2023-08-01 10:19:19,Ativa
ACC000500,CLI00372,Corrente,2257.33,2023-10-20 07:16:36,Ativa
ACC000501,CLI00372,Poupança,3690.14,2023-10-20 07:16:36,Ativa
ACC000502,CLI00373,Corrente,150.03,2023-03-01 21:01:43,Ativa
ACC000503,CLI00373,Poupança,5363.47,2023-03-01 21:01:43,Ativa
ACC000504,CLI00374,Corrente,4920.71,2024-07-13 10:32:19,Ativa
ACC000505,CLI00374,Poupança,708.52,2024-07-13 10:32:19,Ativa
ACC000506,CLI00375,Corrente,8045.94,2024-04-05 02:09:38,Encerrada
ACC000507,CLI00376,Corrente,527.39,2024-03-13 18:21:11,Encerrada
ACC000508,CLI00376,Poupança,2218.3,2024-03-13 18:21:11,Ativa
ACC000509,CLI00377,Corrente,2814.95,2024-09-09 04:43:01,Ativa
ACC000510,CLI00378,Corrente,1833.5,2023-10-21 18:22:14,Encerrada
ACC000511,CLI00378,Poupança,207.12,2023-10-21 18:22:14,Ativa
ACC000512,CLI00379,Corrente,6009.86,2024-04-10 21:20:22,Ativa
ACC000513,CLI00380,Corrente,366.22,2024-08-24 20:37:53,Ativa
ACC000514,CLI00380,Poupança,716.8,2024-08-24 20:37:53,Ativa
ACC000515,CLI00381,Corrente,1190.16,2024-09-16 23:13:23,Ativa
ACC000516,CLI00382,Corrente,5959.87,2024-02-27 07:52:51,Ativa
ACC000517,CLI00382,Poupança,1718.62,2024-02-27 07:52:51,Ativa
ACC000518,CLI00383,Corrente,1446.1,2023-09-03 08:50:05,Ativa
ACC000519,CLI00384,Corrente,404.08,2024-06-12 15:24:35,Ativa
ACC000520,CLI00385,Corrente,4640.51,2023-08-27 04:25:40,Ativa
ACC000521,CLI00386,Corrente,826.88,2023-09-20 20:56:19,Ativa
ACC000522,CLI00386,Poupança,1603.54,2023-09-20 20:56:19,Ativa
ACC000523,CLI00387,Corrente,10680.98,2023-07-24 08:23:25,Ativa
ACC000524,CLI00388,Corrente,3329.3,2024-09-29 02:10:18,Ativa
ACC000525,CLI00389,Corrente,256.24,2023-06-29 22:39:35,Encerrada
ACC000526,CLI00390,Corrente,216.28,2023-06-05 14:03:22,Encerrada
ACC000527,CLI00390,Poupança,1673.76,2023-06-05 14:03:22,Encerrada
ACC000528,CLI00391,Corrente,421.88,2023-06-01 02:12:44,Ativa
ACC000529,CLI00391,Poupança,3916.22,2023-06-01 02:12:44,Ativa
ACC000530,CLI00391,Investimento,33284.53,2023-06-01 02:12:44,Ativa
ACC000531,CLI00392,Corrente,6600.51,2023-09-22 01:25:24,Ativa
ACC000532,CLI00393,Corrente,1912.81,2024-08-25 10:12:34,Ativa
ACC000533,CLI00394,Corrente,442.61,2023-11-17 08:10:38,Ativa
ACC000534,CLI00395,Corrente,8653.59,2024-01-06 03:38:15,Ativa
ACC000535,CLI00395,Poupança,5568.13,2024-01-06 03:38:15,Ativa
ACC000536,CLI00395,Investimento,288.41,2024-01-06 03:38:15,Ativa
ACC000537,CLI00396,Corrente,1231.1,2023-06-07 11:50:33,Encerrada
ACC000538,CLI00397,Corrente,425.25,2024-10-20 16:03:47,Ativa
ACC000539,CLI00398,Corrente,3083.53,2024-03-23 21:49:05,Encerrada
ACC000540,CLI00399,Corrente,1726.91,2023-12-24 08:20:14,Ativa
ACC000541,CLI00400,Corrente,2051.91,2023-07-24 03:51:40,Ativa
ACC000542,CLI00401,Corrente,3627.8,2023-11-08 03:35:14,Ativa
ACC000543,CLI00402,Corrente,1226.45,2023-06-02 06:52:59,Ativa
ACC000544,CLI00403,Corrente,9404.56,2024-09-01 23:40:01,Ativa
ACC000545,CLI00403,Poupança,6218.77,2024-09-01 23:40:01,Ativa
ACC000546,CLI00404,Corrente,1555.68,2024-05-04 05:28:57,Ativa
ACC000547,CLI00404,Poupança,1335.25,2024-05-04 05:28:57,Ativa
ACC000548,CLI00405,Corrente,2862.03,2023-09-30 16:48:03,Ativa
ACC000549,CLI00406,Corrente,1769.73,2024-07-26 01:50:34,Ativa
ACC000550,CLI00406,Poupança,326.74,2024-07-26 01:50:34,Ativa
ACC000551,CLI00407,Corrente,1268.44,2024-10-21 08:39:26,Encerrada
ACC000552,CLI00408,Corrente,4018.57,2023-10-10 01:52:59,Ativa
ACC000553,CLI00409,Corrente,5757.84,2023-11-05 09:27:58,Encerrada
ACC000554,CLI00410,Corrente,4294.91,2024-05-23 14:57:56,Ativa
ACC000555,CLI00411,Corrente,3007.13,2024-10-30 06:26:13,Ativa
ACC000556,CLI00412,Corrente,1625.78,2024-05-05 03:34:42,Ativa
ACC000557,CLI00412,Poupança,10662.13,2024-05-05 03:34:42,Ativa
ACC000558,CLI00412,Investimento,4291.15,2024-05-05 03:34:42,Ativa
ACC000559,CLI00413,Corrente,8624.86,2023-12-10 04:52:23,Ativa
ACC000560,CLI00414,Corrente,434.79,2023-01-07 11:02:31,Ativa
ACC000561,CLI00415,Corrente,643.99,2023-11-16 19:18:46,Ativa
ACC000562,CLI00416,Corrente,677.98,2024-09-13 08:19:04,Ativa
ACC000563,CLI00417,Corrente,2248.75,2024-05-09 16:32:26,Ativa
ACC000564,CLI00417,Poupança,16142.64,2024-05-09 16:32:26,Ativa
ACC000565,CLI00418,Corrente,460.94,2023-03-21 10:30:57,Encerrada
ACC000566,CLI00419,Corrente,5358.49,2024-09-12 23:03:30,Ativa
ACC000567,CLI00420,Corrente,22954.65,2023-05-22 01:20:20,Ativa
ACC000568,CLI00421,Corrente,415.94,2024-07-25 03:24:36,Encerrada
ACC000569,CLI00422,Corrente,5200.19,2024-05-10 22:52:32,Encerrada
ACC000570,CLI00423,Corrente,3804.75,2024-09-04 22:42:22,Encerrada
ACC000571,CLI00423,Poupança,8323.85,2024-09-04 22:42:22,Ativa
ACC000572,CLI00423,Investimento,6361.94,2024-09-04 22:42:22,Encerrada
ACC000573,CLI00424,Corrente,286.2,2024-04-25 12:22:33,Ativa
ACC000574,CLI00424,Poupança,276.12,2024-04-25 12:22:33,Ativa
ACC000575,CLI00424,Investimento,807.88,2024-04-25 12:22:33,Ativa
ACC000576,CLI00425,Corrente,1016.81,2024-03-09 16:24:23,Ativa
ACC000577,CLI00426,Corrente,894.76,2023-12-06 19:35:28,Ativa
ACC000578,CLI00426,Poupança,2522.48,2023-12-06 19:35:28,Ativa
ACC000579,CLI00427,Corrente,6893.27,2024-04-10 00:12:10,Ativa
ACC000580,CLI00427,Poupança,1270.55,2024-04-10 00:12:10,Ativa
ACC000581,CLI00427,Investimento,679.68,2024-04-10 00:12:10,Ativa
ACC000582,CLI00428,Corrente,4795.86,2024-01-28 23:44:08,Ativa
ACC000583,CLI00428,Poupança,1289.03,2024-01-28 23:44:08,Ativa
ACC000584,CLI00429,Corrente,2056.56,2024-06-14 16:13:18,Ativa
ACC000585,CLI00430,Corrente,1213.22,2023-02-04 00:04:02,Ativa
ACC000586,CLI00431,Corrente,2718.85,2023-10-29 20:00:25,Ativa
ACC000587,CLI00432,Corrente,535.56,2023-06-12 03:09:36,Ativa
ACC000588,CLI00432,Poupança,4322.23,2023-06-12 03:09:36,Ativa
ACC000589,CLI00432,Investimento,1738.31,2023-06-12 03:09:36,Ativa
ACC000590,CLI00433,Corrente,722.57,2023-02-01 13:49:46,Ativa
ACC000591,CLI00433,Poupança,3419.06,2023-02-01 13:49:46,Ativa
ACC000592,CLI00434,Corrente,721.75,2024-02-13 16:55:48,Encerrada
ACC000593,CLI00435,Corrente,4805.15,2023-05-10 13:33:03,Encerrada
ACC000594,CLI00436,Corrente,184.35,2023-09-10 03:59:28,Ativa
ACC000595,CLI00437,Corrente,7322.74,2023-07-17 08:33:52,Ativa
ACC000596,CLI00438,Corrente,1052.88,2023-08-23 10:44:10,Ativa
ACC000597,CLI00439,Corrente,693.56,2023-05-01 04:05:33,Encerrada
ACC000598,CLI00440,Corrente,205.46,2023-11-07 12:46:46,Ativa
ACC000599,CLI00440,Poupança,7976.43,2023-11-07 12:46:46,Ativa
ACC000600,CLI00441,Corrente,940.92,2024-09-19 20:34:17,Ativa
ACC000601,CLI00441,Poupança,1646.27,2024-09-19 20:34:17,Ativa
ACC000602,CLI00442,Corrente,960.22,2024-05-06 00:56:35,Encerrada
ACC000603,CLI00443,Corrente,2540.5,2024-07-22 05:36:46,Ativa
ACC000604,CLI00443,Poupança,2013.54,2024-07-22 05:36:46,Ativa
ACC000605,CLI00443,Investimento,2669.49,2024-07-22 05:36:46,Ativa
ACC000606,CLI00444,Corrente,1823.12,2023-03-06 02:45:08,Ativa
ACC000607,CLI00445,Corrente,1178.13,2024-01-09 13:02:42,Encerrada
ACC000608,CLI00446,Corrente,461.54,2023-09-09 04:49:47,Ativa
ACC000609,CLI00447,Corrente,1513.51,2023-01-19 19:14:52,Ativa
ACC000610,CLI00448,Corrente,623.91,2023-05-02 03:53:13,Ativa
ACC000611,CLI00448,Poupança,679.45,2023-05-02 03:53:13,Ativa
ACC000612,CLI00449,Corrente,1188.16,2023-03-28 10:22:19,Ativa
ACC000613,CLI00450,Corrente,3942.21,2024-04-28 22:20:40,Ativa
ACC000614,CLI00451,Corrente,1198.4,2024-06-25 00:11:54,Ativa
ACC000615,CLI00452,Corrente,6595.29,2024-05-19 09:54:04,Ativa
ACC000616,CLI00452,Poupança,546.04,2024-05-19 09:54:04,Ativa
ACC000617,CLI00453,Corrente,402.5,2023-12-22 17:28:57,Ativa
ACC000618,CLI00454,Corrente,18244.42,2024-06-15 12:29:17,Ativa
ACC000619,CLI00454,Poupança,820.94,2024-06-15 12:29:17,Ativa
ACC000620,CLI00455,Corrente,374.99,2023-06-25 05:09:58,Ativa
ACC000621,CLI00455,Poupança,223.53,2023-06-25 05:09:58,Ativa
ACC000622,CLI00456,Corrente,6569.05,2023-11-28 05:53:01,Ativa
ACC000623,CLI00456,Poupança,1200.43,2023-11-28 05:53:01,Ativa
ACC000624,CLI00457,Corrente,1333.48,2023-08-29 00:08:51,Ativa
ACC000625,CLI00458,Corrente,1493.62,2024-07-12 19:20:35,Encerrada
ACC000626,CLI00459,Corrente,6096.87,2023-05-24 11:55:27,Ativa
ACC000627,CLI00460,Corrente,6638.12,2023-01-21 06:15:00,Encerrada
ACC000628,CLI00460,Poupança,1748.52,2023-01-21 06:15:00,Encerrada
ACC000629,CLI00461,Corrente,2283.76,2023-05-31 02:37:27,Encerrada
ACC000630,CLI00462,Corrente,2839.67,2023-09-10 08:29:36,Ativa
ACC000631,CLI00463,Corrente,3334.63,2024-02-12 23:00:24,Ativa
ACC000632,CLI00464,Corrente,909.5,2024-07-25 00:33:49,Ativa
ACC000633,CLI00465,Corrente,2207.48,2023-08-17 16:22:53,Ativa
ACC000634,CLI00466,Corrente,7970.05,2024-06-24 16:30:29,Encerrada
ACC000635,CLI00467,Corrente,591.16,2024-06-21 06:32:50,Ativa
ACC000636,CLI00468,Corrente,20383.27,2024-02-02 10:09:14,Ativa
ACC000637,CLI00469,Corrente,780.43,2023-05-19 22:19:05,Ativa
ACC000638,CLI00470,Corrente,2661.62,2024-08-17 12:00:43,Ativa
ACC000639,CLI00471,Corrente,4197.56,2023-12-10 05:09:13,Ativa
ACC000640,CLI00471,Poupança,9011.2,2023-12-10 05:09:13,Ativa
ACC000641,CLI00471,Investimento,616.71,2023-12-10 05:09:13,Ativa
ACC000642,CLI00472,Corrente,1009.58,2024-05-22 09:57:49,Encerrada
ACC000643,CLI00472,Poupança,7526.62,2024-05-22 09:57:49,Encerrada
ACC000644,CLI00473,Corrente,10131.87,2023-08-09 21:14:15,Ativa
ACC000645,CLI00473,Poupança,7601.61,2023-08-09 21:14:15,Ativa
ACC000646,CLI00474,Corrente,3036.75,2023-09-08 17:50:07,Ativa
ACC000647,CLI00475,Corrente,1711.54,2023-11-18 09:00:23,Ativa
ACC000648,CLI00476,Corrente,1068.24,2024-07-02 23:48:43,Ativa
ACC000649,CLI00477,Corrente,2535.99,2024-07-20 08:59:19,Ativa
ACC000650,CLI00478,Corrente,12037.34,2023-04-02 14:17:41,Ativa
ACC000651,CLI00479,Corrente,2407.34,2024-06-19 22:51:01,Ativa
ACC000652,CLI00480,Corrente,24351.56,2024-03-17 21:27:58,Ativa
ACC000653,CLI00480,Poupança,1778.64,2024-03-17 21:27:58,Ativa
ACC000654,CLI00480,Investimento,799.98,2024-03-17 21:27:58,Ativa
ACC000655,CLI00481,Corrente,501.86,2023-12-24 18:32:26,Ativa
ACC000656,CLI00482,Corrente,1170.05,2024-03-24 11:28:19,Ativa
ACC000657,CLI00483,Corrente,7548.21,2023-10-30 14:02:30,Ativa
ACC000658,CLI00484,Corrente,338.34,2023-08-24 01:24:28,Ativa
ACC000659,CLI00484,Poupança,9034.44,2023-08-24 01:24:28,Ativa
ACC000660,CLI00485,Corrente,2147.52,2024-01-24 09:41:16,Ativa
ACC000661,CLI00485,Poupança,4618.24,2024-01-24 09:41:16,Ativa
ACC000662,CLI00486,Corrente,4913.75,2023-12-23 19:14:52,Ativa
ACC000663,CLI00487,Corrente,5508.31,2023-03-22 01:58:33,Ativa
ACC000664,CLI00488,Corrente,1857.31,2023-09-05 21:22:59,Ativa
ACC000665,CLI00489,Corrente,1925.25,2023-06-10 10:52:53,Ativa
ACC000666,CLI00490,Corrente,5286.52,2023-09-21 02:33:02,Ativa
ACC000667,CLI00490,Poupança,518.24,2023-09-21 02:33:02,Ativa
ACC000668,CLI00491,Corrente,431.23,2024-07-01 08:08:32,Ativa
ACC000669,CLI00492,Corrente,1035.23,2023-03-14 04:04:58,Ativa
ACC000670,CLI00493,Corrente,2554.75,2024-04-24 04:38:02,Ativa
ACC000671,CLI00494,Corrente,18124.96,2024-01-07 18:43:17,Ativa
ACC000672,CLI00495,Corrente,1915.2,2024-05-19 10:39:06,Ativa
ACC000673,CLI00496,Corrente,19934.02,2024-01-10 16:06:55,Ativa
ACC000674,CLI00496,Poupança,3356.15,2024-01-10 16:06:55,Ativa
ACC000675,CLI00496,Investimento,1049.26,2024-01-10 16:06:55,Ativa
ACC000676,CLI00497,Corrente,7161.55,2023-03-02 12:03:24,Ativa
ACC000677,CLI00498,Corrente,1350.95,2023-05-17 20:07:17,Ativa
ACC000678,CLI00499,Corrente,2444.15,2023-04-18 21:35:44,Ativa
ACC000679,CLI00500,Corrente,363.71,2023-06-09 17:48:41,Ativa
ACC000680,CLI00501,Corrente,295.78,2023-11-10 22:47:09,Ativa
ACC000681,CLI00501,Poupança,3513.57,2023-11-10 22:47:09,Ativa
ACC000682,CLI00501,Investimento,6798.62,2023-11-10 22:47:09,Ativa
ACC000683,CLI00502,Corrente,18672.39,2024-11-03 09:26:17,Encerrada
ACC000684,CLI00503,Corrente,684.54,2023-05-27 04:48:09,Ativa
ACC000685,CLI00504,Corrente,3107.54,2024-11-18 07:31:14,Ativa
ACC000686,CLI00505,Corrente,462.19,2023-11-26 10:15:25,Ativa
ACC000687,CLI00506,Corrente,7963.15,2023-07-03 21:20:21,Ativa
ACC000688,CLI00506,Poupança,3883.7,2023-07-03 21:20:21,Ativa
ACC000689,CLI00507,Corrente,11731.83,2024-01-10 00:25:26,Encerrada
ACC000690,CLI00508,Corrente,800.26,2024-05-30 12:57:11,Ativa
ACC000691,CLI00509,Corrente,2481.62,2023-12-31 11:07:32,Ativa
ACC000692,CLI00509,Poupança,315.6,2023-12-31 11:07:32,Ativa
ACC000693,CLI00510,Corrente,2065.24,2024-05-03 19:00:11,Ativa
ACC000694,CLI00511,Corrente,326.44,2024-10-23 08:05:23,Encerrada
ACC000695,CLI00512,Corrente,275.84,2024-05-26 23:33:06,Ativa
ACC000696,CLI00513,Corrente,2168.39,2024-04-07 13:44:47,Ativa
ACC000697,CLI00513,Poupança,2023.03,2024-04-07 13:44:47,Ativa
ACC000698,CLI00514,Corrente,897.46,2023-07-25 08:41:21,Ativa
ACC000699,CLI00515,Corrente,526.83,2024-07-02 01:28:58,Ativa
ACC000700,CLI00515,Poupança,956.81,2024-07-02 01:28:58,Ativa
